"id","ts","currentR1","currentS2","currentT3","currentAverageR1","currentAverageS2","currentAverageT3","temp","pulses","event"
"10943","2014-01-24 16:22:02","4.89","5.21","2.38","4.87","5.22","2.39","70.37","0","cron"
"10944","2014-01-24 16:24:02","4.82","5.12","2.41","5.52","4.73","1.82","70.62","0","cron"
"10945","2014-01-24 16:26:02","4.72","5.18","2.41","6.09","5.28","2.36","70.81","0","cron"
"10946","2014-01-24 16:28:03","6.98","7.39","2.39","6.96","7.4","2.42","70.94","0","cron"
"10947","2014-01-24 16:30:02","3.37","4.23","2.38","3.37","4.23","2.38","70.62","0","cron"
"10948","2014-01-24 16:32:02","3.34","2.57","0.09","3.34","2.57","0.09","70.19","0","cron"
"10949","2014-01-24 16:34:02","3.32","4.21","2.38","3.32","4.2","2.38","70","0","cron"
"10950","2014-01-24 16:36:02","3.43","2.56","0.04","2.84","3.34","3.22","69.94","0","cron"
"10951","2014-01-24 16:38:03","4.61","3.77","0.02","4.64","3.77","0.03","69.94","0","cron"
"10952","2014-01-24 16:40:03","4.6","3.76","0.03","4.6","3.77","0.03","69.94","0","cron"
"10953","2014-01-24 16:42:02","4.57","3.75","0.02","4.59","3.76","0.03","69.94","0","cron"
"10954","2014-01-24 16:44:02","4.5","3.75","0.03","4.48","3.76","0.03","70.25","0","cron"
"10955","2014-01-24 16:46:02","4.51","3.77","0.03","4.69","4.39","1.23","70.56","0","cron"
"10956","2014-01-24 16:48:03","6.11","5.3","4.11","6.19","5.3","4.1","70.75","0","cron"
"10957","2014-01-24 16:50:02","6.08","5.24","4.12","6.11","5.26","4.09","70.94","0","cron"
"10958","2014-01-24 16:52:02","4.16","2.71","4.06","4.16","2.71","4.06","70.94","0","cron"
"10959","2014-01-24 16:54:03","1.63","2.7","2.4","1.63","2.7","2.41","70.25","0","cron"
"10960","2014-01-24 16:56:02","1.69","0.36","0.03","1.67","0.36","0.03","70.12","0","cron"
"10961","2014-01-24 16:58:02","1.62","2.75","2.42","1.94","1.72","1.07","70.06","0","cron"
"10962","2014-01-24 17:00:02","5.03","5.39","2.4","1.96","1.34","0.76","70","0","cron"
"10963","2014-01-24 17:02:03","4.83","5.39","2.43","4.86","5.39","2.42","69.94","0","cron"
"10964","2014-01-24 17:04:02","4.96","3.67","0.04","4.96","3.67","0.04","69.94","0","cron"
"10965","2014-01-24 17:06:02","4.88","3.66","0.02","4.88","3.66","0.02","70.12","0","cron"
"10966","2014-01-24 17:08:02","7.54","6.01","0.03","7.53","6.02","0.03","70.5","0","cron"
"10967","2014-01-24 17:10:02","7.46","5.94","0.03","7.46","5.94","0.03","70.69","0","cron"
"10968","2014-01-24 17:12:02","4.8","3.68","0.03","5.89","5","1.22","70.87","0","cron"
"10969","2014-01-24 17:14:03","1.54","0.35","0.03","1.55","0.36","0.03","71","0","cron"
"10970","2014-01-24 17:16:02","1.58","0.34","0.02","1.59","0.35","0.03","70.37","0","cron"
"10971","2014-01-24 17:18:02","1.5","2.77","2.41","1.5","2.74","2.4","70.12","0","cron"
"10972","2014-01-24 17:20:02","1.7","2.74","2.38","1.52","2.07","1.74","70.12","0","cron"
"10973","2014-01-24 17:22:02","1.63","2.7","2.4","1.63","2.7","2.4","70.06","0","cron"
"10974","2014-01-24 17:24:03","4.79","5.32","2.41","4.82","5.37","2.41","70","0","cron"
"10975","2014-01-24 17:26:02","4.72","5.31","2.39","5.77","4.6","1.77","70","0","cron"
"10976","2014-01-24 17:28:03","4.82","5.43","2.41","4.81","5.36","2.41","70.06","0","cron"
"10977","2014-01-24 17:30:02","4.8","5.41","2.4","4.79","5.4","2.42","70.37","0","cron"
"10978","2014-01-24 17:32:02","4.77","3.67","0.04","4.77","3.68","0.03","70.62","0","cron"
"10979","2014-01-24 17:34:02","4.79","3.68","0.02","4.99","4.42","0.78","70.87","0","cron"
"10980","2014-01-24 17:36:03","4.76","3.65","0.03","4.78","3.68","0.03","70.94","0","cron"
"10981","2014-01-24 17:38:02","1.53","0.36","0.03","1.53","0.36","0.03","70.56","0","cron"
"10982","2014-01-24 17:40:03","1.49","0.35","0.04","1.5","0.35","0.03","70.25","0","cron"
"10983","2014-01-24 17:42:02","3.69","3.44","4.75","3.69","3.44","4.75","70.12","0","cron"
"10984","2014-01-24 17:44:02","3.74","0.36","2.4","3.75","0.36","2.38","70.06","0","cron"
"10985","2014-01-24 17:46:02","6.37","3.62","2.4","6.38","3.67","2.35","70.06","0","cron"
"10986","2014-01-24 17:48:02","4.44","3.7","0.02","5.5","4.95","1.2","70","0","cron"
"10987","2014-01-24 17:50:02","4.39","5.32","2.4","4.42","5.38","2.41","70","0","cron"
"10988","2014-01-24 17:52:02","4.47","5.34","2.37","4.44","5.34","2.38","70.37","0","cron"
"10989","2014-01-24 17:54:02","4.4","5.38","2.41","4.45","4.33","0.97","70.56","0","cron"
"10990","2014-01-24 17:56:03","4.58","5.39","2.48","4.55","5.41","2.49","70.81","0","cron"
"10991","2014-01-24 17:58:02","4.66","5.43","2.5","4.66","5.4","2.49","70.94","0","cron"
"10992","2014-01-24 18:00:02","1.45","2.76","2.5","1.47","1.95","1.71","70.81","0","cron"
"10993","2014-01-24 18:02:02","1.51","0.71","0.15","2.38","1.84","1.87","70.25","0","cron"
"10994","2014-01-24 18:04:02","1.55","0.7","0.13","2.25","1.66","1.36","70.12","0","cron"
"10995","2014-01-24 18:06:03","1.5","0.71","0.13","1.49","0.71","0.13","70","0","cron"
"10996","2014-01-24 18:08:02","1.48","0.71","0.17","1.47","0.7","0.17","69.94","0","cron"
"10997","2014-01-24 18:10:02","4.57","3.64","0.17","4.57","3.64","0.17","69.87","0","cron"
"10998","2014-01-24 18:12:03","4.64","3.65","0.16","4.61","3.65","0.17","69.81","0","cron"
"10999","2014-01-24 18:14:02","8.14","7.57","13.33","8.26","7.57","13.22","69.87","0","cron"
"11000","2014-01-24 18:16:02","6.24","5.47","13.01","6.24","5.47","13.01","69.87","0","cron"
"11001","2014-01-24 18:18:02","6.19","5.55","13.13","6.22","5.56","13.08","70.06","0","cron"
"11002","2014-01-24 18:20:02","4.41","5.53","11.43","4.46","5.54","11.32","70.44","0","cron"
"11003","2014-01-24 18:22:02","4.51","3.74","9.32","4.95","4.22","10.02","70.62","0","cron"
"11004","2014-01-24 18:24:03","1.52","0.78","9.33","1.5","0.78","9.34","70.56","0","cron"
"11005","2014-01-24 18:26:02","1.5","3.08","11.23","1.52","3.07","11.27","70.19","0","cron"
"11006","2014-01-24 18:28:02","1.51","3.1","2.73","1.52","3.1","2.73","70.19","0","cron"
"11007","2014-01-24 18:30:02","1.55","1.22","9.67","1.52","2.05","5.37","70.12","0","cron"
"11008","2014-01-24 18:32:03","1.48","0.77","9.25","1.49","0.76","9.31","70.19","0","cron"
"11009","2014-01-24 18:34:02","1.5","0.76","9.49","1.48","0.77","9.49","70.12","0","cron"
"11010","2014-01-24 18:36:02","1.65","0.79","9.55","2.19","1.96","10.88","69.37","0","cron"
"11011","2014-01-24 18:38:02","1.52","0.75","0.53","1.54","0.74","0.53","66.19","0","cron"
"11012","2014-01-24 18:40:02","4.03","2.53","9.52","4.04","2.51","9.5","62.88","0","cron"
"11013","2014-01-24 18:42:02","4.02","2.51","9.48","4.03","2.52","9.46","61.31","0","cron"
"11014","2014-01-24 18:44:03","5.31","3.69","9.2","5.29","3.71","9.24","60.63","0","cron"
"11015","2014-01-24 18:46:02","5.22","3.63","9.37","5.26","3.65","9.3","60.56","0","cron"
"11016","2014-01-24 18:48:02","5.26","5.51","11.21","5.19","5.47","11.33","60.81","0","cron"
"11017","2014-01-24 18:50:02","5.4","5.52","11.3","5.24","4.55","4.33","61.06","0","cron"
"11018","2014-01-24 18:52:02","5.23","5.46","11.21","5.23","5.46","11.21","61.44","0","cron"
"11019","2014-01-24 18:54:03","5.25","5.52","2.63","5.24","5.49","2.61","61.69","0","cron"
"11020","2014-01-24 18:56:02","5.3","5.47","11.31","5.4","4.2","4.49","62.06","0","cron"
"11021","2014-01-24 18:58:02","5.28","5.57","3.72","5.28","5.57","3.72","62.25","0","cron"
"11022","2014-01-24 19:00:02","1.97","3.04","11.37","1.96","3.06","11.37","62.56","0","cron"
"11023","2014-01-24 19:02:03","1.55","0.78","9.46","1.55","0.77","9.46","61.94","0","cron"
"11024","2014-01-24 19:04:02","1.42","0.73","0.51","1.44","0.72","0.51","61.81","0","cron"
"11025","2014-01-24 19:06:02","1.6","0.71","0.48","1.61","0.72","0.48","61.63","0","cron"
"11026","2014-01-24 19:08:02","1.12","3.04","2.91","2","2.89","2.65","61.5","0","cron"
"11027","2014-01-24 19:10:02","1.1","3.07","2.91","1.12","3.04","2.89","61.38","0","cron"
"11028","2014-01-24 19:12:02","4.21","3.69","0.64","4.12","4.56","2.39","61.44","0","cron"
"11029","2014-01-24 19:14:02","4.24","3.71","0.64","4.24","3.69","0.64","61.94","0","cron"
"11030","2014-01-24 19:16:02","4.26","3.73","0.63","4.22","3.72","0.64","62.38","0","cron"
"11031","2014-01-24 19:18:02","4.22","3.74","0.64","4.23","3.74","0.64","62.69","0","cron"
"11032","2014-01-24 19:20:02","4.24","3.75","0.64","4.23","3.83","0.77","62.94","0","cron"
"11033","2014-01-24 19:22:03","1.08","3.09","2.9","1.08","3.1","2.9","63.19","0","cron"
"11034","2014-01-24 19:24:02","1.06","3.12","2.94","1.08","3.1","2.93","62.63","0","cron"
"11035","2014-01-24 19:26:02","1.06","3.09","2.9","1.04","3.12","2.93","62.44","0","cron"
"11036","2014-01-24 19:28:02","1.07","3.11","2.92","1.06","3.11","2.93","62.31","0","cron"
"11037","2014-01-24 19:30:02","1.09","3.06","2.89","1.09","2.57","2.4","62.31","0","cron"
"11038","2014-01-24 19:32:02","1.09","0.24","0.64","1.52","0.78","1.31","62.31","0","cron"
"11039","2014-01-24 19:34:03","4.52","4.22","0.64","4.55","4.25","0.63","62.38","0","cron"
"11040","2014-01-24 19:36:02","4.6","4.3","0.66","4.55","4.27","0.67","62.94","0","cron"
"11041","2014-01-24 19:38:02","4.54","4.25","0.31","4.55","4.28","0.31","63.31","0","cron"
"11042","2014-01-24 19:40:02","4.93","4.3","0.32","5.41","5.79","1.64","63.5","0","cron"
"11043","2014-01-24 19:42:02","1.65","0.28","0.24","3.04","2.92","1.5","63.38","0","cron"
"11044","2014-01-24 19:44:02","1.65","8.79","0.21","1.65","8.79","0.21","62.94","0","cron"
"11045","2014-01-24 19:46:03","1.56","8.86","0.2","1.56","8.87","0.2","62.88","0","cron"
"11046","2014-01-24 19:48:02","3.78","8.84","2.56","3.79","8.77","2.58","62.81","0","cron"
"11047","2014-01-24 19:50:02","3.88","8.75","2.56","3.86","8.78","2.56","62.75","0","cron"
"11048","2014-01-24 19:52:02","5.09","11.91","0.51","5.87","11.92","1.53","62.88","0","cron"
"11049","2014-01-24 19:54:03","4.83","12","0.19","4.85","11.99","0.19","63.56","0","cron"
"11050","2014-01-24 19:56:02","4.82","13.72","2.53","4.83","13.79","2.53","63.88","0","cron"
"11051","2014-01-24 19:58:02","4.9","13.74","2.55","4.93","13.87","2.54","64.12","0","cron"
"11052","2014-01-24 20:00:02","1.69","11.11","2.58","2.35","10.32","0.94","63.88","0","cron"
"11053","2014-01-24 20:02:02","1.54","11.07","2.57","1.57","9.77","1.14","63.5","0","cron"
"11054","2014-01-24 20:04:03","1.52","11.08","2.59","1.52","11.06","2.57","63.38","0","cron"
"11055","2014-01-24 20:06:03","1.58","0.95","0.24","1.58","0.98","0.23","63.31","0","cron"
"11056","2014-01-24 20:08:02","1.52","0.98","0.23","1.53","0.98","0.23","63.31","0","cron"
"11057","2014-01-24 20:10:02","5.07","4.31","0.21","2.95","2.48","1.46","63.25","0","cron"
"11058","2014-01-24 20:12:02","5.14","4.35","0.22","5.14","4.35","0.22","64","0","cron"
"11059","2014-01-24 20:14:02","5.11","3.77","0.21","5.11","3.77","0.21","64.31","0","cron"
"11060","2014-01-24 20:16:02","4.97","4.26","0.22","5.03","4.3","0.23","64.56","0","cron"
"11061","2014-01-24 20:18:02","1.64","1","0.23","1.63","1","0.22","64.44","0","cron"
"11062","2014-01-24 20:20:02","1.73","0.97","0.23","1.71","0.97","0.23","64","0","cron"
"11063","2014-01-24 20:22:03","1.64","0.26","0.23","1.62","0.25","0.24","63.81","0","cron"
"11064","2014-01-24 20:24:02","1.63","11.16","2.59","1.66","11.04","2.56","63.75","0","cron"
"11065","2014-01-24 20:26:02","1.6","11.03","2.58","1.61","11.08","2.58","63.75","0","cron"
"11066","2014-01-24 20:28:02","1.75","11.13","2.58","1.64","9.61","0.94","63.75","0","cron"
"11067","2014-01-24 20:30:03","4.6","13.91","2.52","4.55","13.88","2.54","63.63","0","cron"
"11068","2014-01-24 20:32:02","4.52","13.84","2.57","4.56","13.87","2.55","64.31","0","cron"
"11069","2014-01-24 20:34:02","4.52","13.76","2.54","4.52","13.76","2.54","64.62","0","cron"
"11070","2014-01-24 20:36:02","1.52","8.94","0.21","1.52","8.94","0.21","64.94","0","cron"
"11071","2014-01-24 20:38:02","1.48","8.95","0.19","1.47","9.03","0.2","64.37","0","cron"
"11072","2014-01-24 20:40:02","1.41","8.97","0.19","1.45","8.94","0.19","64.19","0","cron"
"11073","2014-01-24 20:42:02","1.45","9.01","0.19","1.77","9.96","0.94","64.12","0","cron"
"11074","2014-01-24 20:44:02","1.66","9.03","0.2","1.62","9.05","0.2","64.12","0","cron"
"11075","2014-01-24 20:46:02","1.58","9.01","0.19","1.58","9","0.19","64","0","cron"
"11076","2014-01-24 20:48:02","4.98","4.37","0.21","2.22","9.73","0.94","64","0","cron"
"11077","2014-01-24 20:50:03","4.82","12.03","0.2","4.81","12.01","0.19","64.56","0","cron"
"11078","2014-01-24 20:52:02","4.9","4.34","0.22","4.86","11.71","0.97","64.94","0","cron"
"11079","2014-01-24 20:54:02","4.97","11.43","0.19","4.95","11.44","0.19","65.19","0","cron"
"11080","2014-01-24 20:56:02","3.83","0.25","2.63","3.81","0.26","2.58","64.87","0","cron"
"11081","2014-01-24 20:58:02","3.76","2.6","4.37","3.78","2.58","4.35","64.44","0","cron"
"11082","2014-01-24 21:00:02","1.64","10.3","2.56","1.59","10.34","2.57","64.5","0","cron"
"11083","2014-01-24 21:02:03","1.59","2.56","2.6","1.53","2.57","2.62","64.37","0","cron"
"11084","2014-01-24 21:04:02","1.62","2.59","2.62","1.61","2.59","2.64","64.31","0","cron"
"11085","2014-01-24 21:06:02","1.61","2.76","2.68","1.62","1.36","1.3","64.31","0","cron"
"11086","2014-01-24 21:08:02","1.6","0.26","0.24","1.91","3.1","0.73","64.37","0","cron"
"11087","2014-01-24 21:10:02","7.28","6.32","0.21","7.28","6.32","0.21","64.62","0","cron"
"11088","2014-01-24 21:12:02","7.15","6.14","0.23","7.23","6.2","0.23","65.06","0","cron"
"11089","2014-01-24 21:14:02","4.91","3.8","0.23","4.95","3.86","0.22","65.37","0","cron"
"11090","2014-01-24 21:16:02","1.55","0.26","0.25","1.57","0.26","0.24","65","0","cron"
"11091","2014-01-24 21:18:02","1.6","0.26","0.23","1.61","0.26","0.23","64.69","0","cron"
"11092","2014-01-24 21:20:02","1.58","0.27","0.24","1.58","0.27","0.24","64.56","0","cron"
"11093","2014-01-24 21:22:02","1.55","0.27","0.23","1.93","0.85","1.21","64.56","0","cron"
"11094","2014-01-24 21:24:02","1.44","0.26","0.24","1.62","0.99","0.99","64.56","0","cron"
"11095","2014-01-24 21:26:03","1.46","0.27","0.23","1.46","0.62","0.61","64.5","0","cron"
"11096","2014-01-24 21:28:02","4.53","5.35","2.63","4.53","5.35","2.63","64.69","0","cron"
"11097","2014-01-24 21:30:02","4.59","5.43","2.62","4.59","5.43","2.62","65.25","0","cron"
"11098","2014-01-24 21:32:02","4.51","5.43","2.66","4.52","5.39","2.64","65.56","0","cron"
"11099","2014-01-24 21:34:03","1.47","2.56","2.64","1.46","2.58","2.65","65.19","0","cron"
"11100","2014-01-24 21:36:02","1.47","0.26","0.22","1.47","0.26","0.23","64.81","0","cron"
"11101","2014-01-24 21:38:02","1.47","0.28","0.24","1.48","0.28","0.24","64.69","0","cron"
"11102","2014-01-24 21:40:02","3.48","2.65","0.22","3.49","2.65","0.22","64.62","0","cron"
"11103","2014-01-24 21:42:02","1.5","0.28","0.23","2.13","1.2","1.35","64.56","0","cron"
"11104","2014-01-24 21:44:02","1.52","0.25","0.24","1.49","0.87","0.87","64.56","0","cron"
"11105","2014-01-24 21:46:03","4.67","3.85","0.24","4.68","3.87","0.22","64.56","0","cron"
"11106","2014-01-24 21:48:02","5.05","3.83","0.22","5.09","3.87","0.23","65.12","0","cron"
"11107","2014-01-24 21:50:02","5.12","3.94","0.22","5.04","4.34","0.98","65.44","0","cron"
"11108","2014-01-24 21:52:02","4.42","3.16","0.23","5.34","4.64","1.01","65.69","0","cron"
"11109","2014-01-24 21:54:03","3.18","3.66","2.56","3.81","4.18","2.59","65.12","0","cron"
"11110","2014-01-24 21:56:03","3.9","2.53","4.3","3.88","2.54","4.29","64.81","0","cron"
"11111","2014-01-24 21:58:02","1.62","2.56","2.63","1.62","2.56","2.63","64.69","0","cron"
"11112","2014-01-24 22:00:02","2.11","2.55","2.65","2.09","2.57","2.65","64.69","0","cron"
"11113","2014-01-24 22:02:02","1.89","2.57","2.67","1.91","2.54","2.64","64.69","0","cron"
"11114","2014-01-24 22:04:02","2.01","0.26","0.2","2.53","1.38","1.05","64.62","0","cron"
"11115","2014-01-24 22:06:02","4.93","3.82","0.18","2.26","1.67","0.91","64.56","0","cron"
"11116","2014-01-24 22:08:03","4.9","3.84","0.16","4.88","3.83","0.16","65.19","0","cron"
"11117","2014-01-24 22:10:03","4.89","3.83","0.17","4.89","3.82","0.16","65.56","0","cron"
"11118","2014-01-24 22:12:02","1.54","0.26","0.18","1.53","0.27","0.18","65.81","0","cron"
"11119","2014-01-24 22:14:02","1.53","0.28","0.18","1.53","0.28","0.18","65.12","0","cron"
"11120","2014-01-24 22:16:02","1.44","0.26","0.17","1.46","0.27","0.18","64.87","0","cron"
"11121","2014-01-24 22:18:02","1.44","0.25","0.18","1.44","0.26","0.18","64.81","0","cron"
"11122","2014-01-24 22:20:03","1.4","0.28","0.17","1.4","0.26","0.18","64.69","0","cron"
"11123","2014-01-24 22:22:02","3.61","2.57","4.29","3.62","2.55","4.27","64.69","0","cron"
"11124","2014-01-24 22:24:02","3.74","2.54","4.21","3.66","2.56","4.24","64.69","0","cron"
"11125","2014-01-24 22:26:02","6.36","5.45","4.26","3.51","2.68","1.42","64.75","0","cron"
"11126","2014-01-24 22:28:02","4.75","5.42","2.55","5.16","4.65","0.92","65.37","0","cron"
"11127","2014-01-24 22:30:02","4.77","5.45","2.54","4.73","5.39","2.56","65.69","0","cron"
"11128","2014-01-24 22:32:02","1.42","2.59","2.57","1.42","2.57","2.57","65.87","0","cron"
"11129","2014-01-24 22:34:02","1.46","0.27","0.17","1.89","1.21","0.69","65.06","0","cron"
"11130","2014-01-24 22:36:02","1.41","0.28","0.17","1.43","0.98","0.92","64.87","0","cron"
"11131","2014-01-24 22:38:03","1.42","0.26","0.18","1.41","0.27","0.17","64.81","0","cron"
"11132","2014-01-24 22:40:02","1.4","0.27","0.17","1.42","1.15","1.09","64.81","0","cron"
"11133","2014-01-24 22:42:02","1.43","0.27","0.19","1.43","0.27","0.17","64.81","0","cron"
"11134","2014-01-24 22:44:02","1.47","0.27","0.17","1.47","0.27","0.17","64.75","0","cron"
"11135","2014-01-24 22:46:02","4.4","3.82","0.16","4.4","3.82","0.16","64.75","0","cron"
"11136","2014-01-24 22:48:02","4.48","3.83","0.17","4.5","3.86","0.17","65.44","0","cron"
"11137","2014-01-24 22:50:03","4.4","3.82","0.17","4.42","3.84","0.17","65.81","0","cron"
"11138","2014-01-24 22:52:02","1.31","0.28","0.17","1.31","0.27","0.18","65.75","0","cron"
"11139","2014-01-24 22:54:02","1.3","2.55","2.54","1.3","2.57","2.55","65.12","0","cron"
"11140","2014-01-24 22:56:02","1.32","2.6","2.59","1.73","1.49","0.94","65","0","cron"
"11141","2014-01-24 22:58:03","1.39","2.59","2.57","1.38","2.58","2.58","64.94","0","cron"
"11142","2014-01-24 23:00:02","1.25","2.6","2.59","1.29","2.58","2.57","64.87","0","cron"
"11143","2014-01-24 23:02:02","1.29","0.27","0.17","1.3","0.84","0.76","64.87","0","cron"
"11144","2014-01-24 23:04:02","1.27","0.26","0.17","1.54","0.95","1.08","64.87","0","cron"
"11145","2014-01-24 23:06:03","4.46","3.86","0.16","4.45","3.87","0.16","65.12","0","cron"
"11146","2014-01-24 23:08:02","4.3","3.78","0.18","4.3","3.78","0.18","65.62","0","cron"
"11147","2014-01-24 23:10:03","4.46","3.86","0.16","4.46","3.86","0.16","65.94","0","cron"
"11148","2014-01-24 23:12:02","1.32","0.27","0.18","1.32","0.27","0.18","65.69","0","cron"
"11149","2014-01-24 23:14:02","1.33","0.27","0.18","1.32","0.26","0.17","65.19","0","cron"
"11150","2014-01-24 23:16:02","3.32","2.64","0.17","3.31","2.64","0.17","65","0","cron"
"11151","2014-01-24 23:18:02","3.37","2.65","0.17","1.72","1.51","0.99","65","0","cron"
"11152","2014-01-24 23:20:02","1.29","2.61","2.57","1.29","2.6","2.56","65","0","cron"
"11153","2014-01-24 23:22:02","1.5","2.61","2.56","1.5","2.61","2.56","64.94","0","cron"
"11154","2014-01-24 23:24:03","3.71","2.56","4.28","3.69","2.55","4.27","64.87","0","cron"
"11155","2014-01-24 23:26:02","9.52","5.38","2.59","8.6","5.4","2.59","65.19","0","cron"
"11156","2014-01-24 23:28:02","5.27","5.51","2.58","5.23","5.5","2.6","65.75","0","cron"
"11157","2014-01-24 23:30:02","5.19","3.84","0.17","5.58","4.37","1.33","66.06","0","cron"
"11158","2014-01-24 23:32:03","1.78","0.27","0.18","1.77","0.27","0.18","65.5","0","cron"
